1759.00,1.00,0.00,3.00,23.00,0.00,5.00,1.00,2.00,0.60,0.62,0.53,0.22,26.00,60.00,86.00
1760.00,1.00,0.00,3.00,0.00,0.00,6.00,0.00,2.00,0.60,0.62,0.53,0.25,26.00,50.00,76.00
1761.00,1.00,0.00,3.00,1.00,0.00,6.00,0.00,2.00,0.58,0.55,0.46,0.36,16.00,35.00,51.00
1762.00,1.00,0.00,3.00,2.00,0.00,6.00,0.00,2.00,0.56,0.53,0.43,0.22,5.00,20.00,25.00
1763.00,1.00,0.00,3.00,3.00,0.00,6.00,0.00,2.00,0.54,0.52,0.39,0.33,1.00,7.00,8.00
1764.00,1.00,0.00,3.00,4.00,0.00,6.00,0.00,1.00,0.52,0.50,0.34,0.42,1.00,2.00,3.00
1765.00,1.00,0.00,3.00,5.00,0.00,6.00,0.00,1.00,0.52,0.50,0.34,0.42,0.00,2.00,2.00
1766.00,1.00,0.00,3.00,6.00,0.00,6.00,0.00,1.00,0.44,0.44,0.44,0.42,0.00,10.00,10.00
1767.00,1.00,0.00,3.00,7.00,0.00,6.00,0.00,1.00,0.40,0.41,0.50,0.33,4.00,9.00,13.00
1768.00,1.00,0.00,3.00,8.00,0.00,6.00,0.00,1.00,0.42,0.42,0.47,0.49,11.00,37.00,48.00
1769.00,1.00,0.00,3.00,9.00,0.00,6.00,0.00,1.00,0.42,0.42,0.44,0.46,35.00,41.00,76.00
1770.00,1.00,0.00,3.00,10.00,0.00,6.00,0.00,1.00,0.44,0.44,0.38,0.42,55.00,85.00,140.00
1771.00,1.00,0.00,3.00,11.00,0.00,6.00,0.00,1.00,0.46,0.45,0.36,0.45,90.00,106.00,196.00
1772.00,1.00,0.00,3.00,12.00,0.00,6.00,0.00,1.00,0.46,0.45,0.33,0.42,126.00,141.00,267.00
1773.00,1.00,0.00,3.00,13.00,0.00,6.00,0.00,1.00,0.50,0.48,0.34,0.46,174.00,127.00,301.00
1774.00,1.00,0.00,3.00,14.00,0.00,6.00,0.00,1.00,0.50,0.48,0.31,0.49,168.00,144.00,312.00
1775.00,1.00,0.00,3.00,15.00,0.00,6.00,0.00,1.00,0.50,0.48,0.29,0.42,170.00,143.00,313.00
1776.00,1.00,0.00,3.00,16.00,0.00,6.00,0.00,1.00,0.50,0.48,0.31,0.39,175.00,129.00,304.00
1777.00,1.00,0.00,3.00,17.00,0.00,6.00,0.00,1.00,0.48,0.47,0.31,0.33,138.00,140.00,278.00
1778.00,1.00,0.00,3.00,18.00,0.00,6.00,0.00,1.00,0.46,0.45,0.31,0.33,92.00,125.00,217.00
1779.00,1.00,0.00,3.00,19.00,0.00,6.00,0.00,1.00,0.44,0.44,0.33,0.28,38.00,116.00,154.00
1780.00,1.00,0.00,3.00,20.00,0.00,6.00,0.00,1.00,0.42,0.42,0.35,0.22,39.00,69.00,108.00
1781.00,1.00,0.00,3.00,21.00,0.00,6.00,0.00,1.00,0.40,0.41,0.37,0.30,20.00,73.00,93.00
1782.00,1.00,0.00,3.00,22.00,0.00,6.00,0.00,1.00,0.40,0.41,0.37,0.33,27.00,45.00,72.00
1783.00,1.00,0.00,3.00,23.00,0.00,6.00,0.00,1.00,0.38,0.39,0.40,0.30,13.00,37.00,50.00
1784.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.34,0.30,0.49,0.42,7.00,33.00,40.00
1785.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.32,0.29,0.53,0.36,2.00,22.00,24.00
1786.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.30,0.29,0.52,0.28,6.00,24.00,30.00
1787.00,1.00,0.00,3.00,3.00,0.00,0.00,0.00,1.00,0.28,0.27,0.56,0.25,1.00,11.00,12.00
1788.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,1.00,0.26,0.26,0.56,0.22,2.00,1.00,3.00
1789.00,1.00,0.00,3.00,5.00,0.00,0.00,0.00,1.00,0.26,0.26,0.60,0.19,3.00,6.00,9.00
1790.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,1.00,0.26,0.26,0.60,0.22,1.00,3.00,4.00
1791.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,1.00,0.24,0.23,0.60,0.22,5.00,9.00,14.00
1792.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,1.00,0.28,0.27,0.56,0.16,7.00,30.00,37.00
1793.00,1.00,0.00,3.00,9.00,0.00,0.00,0.00,1.00,0.30,0.30,0.52,0.13,35.00,43.00,78.00
1794.00,1.00,0.00,3.00,10.00,0.00,0.00,0.00,2.00,0.32,0.35,0.45,0.00,55.00,81.00,136.00
1795.00,1.00,0.00,3.00,11.00,0.00,0.00,0.00,1.00,0.34,0.35,0.39,0.10,92.00,111.00,203.00
1796.00,1.00,0.00,3.00,12.00,0.00,0.00,0.00,1.00,0.36,0.36,0.40,0.10,120.00,108.00,228.00
1797.00,1.00,0.00,3.00,13.00,0.00,0.00,0.00,1.00,0.38,0.39,0.34,0.00,88.00,115.00,203.00
1798.00,1.00,0.00,3.00,14.00,0.00,0.00,0.00,1.00,0.40,0.41,0.30,0.00,145.00,134.00,279.00
1799.00,1.00,0.00,3.00,15.00,0.00,0.00,0.00,1.00,0.40,0.41,0.32,0.09,172.00,136.00,308.00
1800.00,1.00,0.00,3.00,16.00,0.00,0.00,0.00,1.00,0.42,0.42,0.32,0.00,92.00,132.00,224.00
1801.00,1.00,0.00,3.00,17.00,0.00,0.00,0.00,1.00,0.40,0.41,0.35,0.28,83.00,143.00,226.00
1802.00,1.00,0.00,3.00,18.00,0.00,0.00,0.00,1.00,0.38,0.39,0.40,0.36,58.00,98.00,156.00
1803.00,1.00,0.00,3.00,19.00,0.00,0.00,0.00,1.00,0.36,0.33,0.43,0.28,21.00,58.00,79.00
1804.00,1.00,0.00,3.00,20.00,0.00,0.00,0.00,1.00,0.36,0.33,0.46,0.28,21.00,46.00,67.00
1805.00,1.00,0.00,3.00,21.00,0.00,0.00,0.00,2.00,0.34,0.32,0.53,0.28,10.00,39.00,49.00
1806.00,1.00,0.00,3.00,22.00,0.00,0.00,0.00,2.00,0.34,0.30,0.53,0.33,8.00,30.00,38.00
1807.00,1.00,0.00,3.00,23.00,0.00,0.00,0.00,3.00,0.34,0.30,0.61,0.39,13.00,11.00,24.00
1808.00,2.00,0.00,3.00,0.00,0.00,1.00,1.00,3.00,0.34,0.30,0.66,0.39,2.00,11.00,13.00
1809.00,2.00,0.00,3.00,1.00,0.00,1.00,1.00,2.00,0.34,0.30,0.71,0.39,1.00,6.00,7.00
1810.00,2.00,0.00,3.00,2.00,0.00,1.00,1.00,2.00,0.34,0.30,0.71,0.33,1.00,5.00,6.00
1811.00,2.00,0.00,3.00,3.00,0.00,1.00,1.00,2.00,0.34,0.30,0.71,0.33,0.00,1.00,1.00
1812.00,2.00,0.00,3.00,5.00,0.00,1.00,1.00,1.00,0.32,0.30,0.81,0.30,1.00,1.00,2.00
1813.00,2.00,0.00,3.00,6.00,0.00,1.00,1.00,3.00,0.32,0.30,0.76,0.25,2.00,30.00,32.00
1814.00,2.00,0.00,3.00,7.00,0.00,1.00,1.00,3.00,0.30,0.27,0.87,0.42,3.00,15.00,18.00
1815.00,2.00,0.00,3.00,8.00,0.00,1.00,1.00,2.00,0.30,0.27,0.87,0.42,3.00,95.00,98.00
1816.00,2.00,0.00,3.00,9.00,0.00,1.00,1.00,2.00,0.34,0.30,0.81,0.33,12.00,115.00,127.00
1817.00,2.00,0.00,3.00,10.00,0.00,1.00,1.00,2.00,0.38,0.39,0.76,0.39,17.00,45.00,62.00
1818.00,2.00,0.00,3.00,11.00,0.00,1.00,1.00,2.00,0.42,0.42,0.71,0.30,32.00,47.00,79.00
1819.00,2.00,0.00,3.00,12.00,0.00,1.00,1.00,2.00,0.44,0.44,0.77,0.25,25.00,56.00,81.00
1820.00,2.00,0.00,3.00,13.00,0.00,1.00,1.00,2.00,0.50,0.48,0.63,0.22,35.00,77.00,112.00
1821.00,2.00,0.00,3.00,14.00,0.00,1.00,1.00,2.00,0.54,0.52,0.64,0.22,36.00,65.00,101.00
1822.00,2.00,0.00,3.00,15.00,0.00,1.00,1.00,2.00,0.56,0.53,0.60,0.22,41.00,66.00,107.00
1823.00,2.00,0.00,3.00,16.00,0.00,1.00,1.00,2.00,0.54,0.52,0.64,0.28,29.00,112.00,141.00
1824.00,2.00,0.00,3.00,17.00,0.00,1.00,1.00,2.00,0.54,0.52,0.64,0.25,41.00,231.00,272.00
1825.00,2.00,0.00,3.00,18.00,0.00,1.00,1.00,2.00,0.52,0.50,0.72,0.22,44.00,232.00,276.00
1826.00,2.00,0.00,3.00,19.00,0.00,1.00,1.00,1.00,0.58,0.55,0.60,0.42,22.00,199.00,221.00
1827.00,2.00,0.00,3.00,20.00,0.00,1.00,1.00,1.00,0.56,0.53,0.64,0.19,16.00,106.00,122.00
1828.00,2.00,0.00,3.00,21.00,0.00,1.00,1.00,1.00,0.46,0.45,0.94,0.19,12.00,79.00,91.00
1829.00,2.00,0.00,3.00,22.00,0.00,1.00,1.00,1.00,0.46,0.45,0.88,0.22,18.00,60.00,78.00
1830.00,2.00,0.00,3.00,23.00,0.00,1.00,1.00,1.00,0.46,0.45,0.88,0.09,8.00,22.00,30.00
1831.00,2.00,0.00,3.00,0.00,0.00,2.00,1.00,1.00,0.46,0.45,0.88,0.19,4.00,7.00,11.00
1832.00,2.00,0.00,3.00,1.00,0.00,2.00,1.00,1.00,0.42,0.42,1.00,0.13,6.00,13.00,19.00
1833.00,2.00,0.00,3.00,2.00,0.00,2.00,1.00,1.00,0.44,0.44,0.94,0.09,0.00,1.00,1.00
1834.00,2.00,0.00,3.00,3.00,0.00,2.00,1.00,1.00,0.44,0.44,0.82,0.22,3.00,2.00,5.00
1835.00,2.00,0.00,3.00,4.00,0.00,2.00,1.00,2.00,0.42,0.42,0.82,0.16,0.00,1.00,1.00
1836.00,2.00,0.00,3.00,5.00,0.00,2.00,1.00,2.00,0.40,0.41,0.87,0.13,1.00,11.00,12.00
1837.00,2.00,0.00,3.00,6.00,0.00,2.00,1.00,1.00,0.40,0.41,0.87,0.25,2.00,58.00,60.00
1838.00,2.00,0.00,3.00,7.00,0.00,2.00,1.00,2.00,0.40,0.41,0.76,0.10,4.00,132.00,136.00
1839.00,2.00,0.00,3.00,8.00,0.00,2.00,1.00,2.00,0.40,0.41,0.58,0.30,24.00,312.00,336.00
1840.00,2.00,0.00,3.00,9.00,0.00,2.00,1.00,2.00,0.40,0.41,0.58,0.46,19.00,159.00,178.00
1841.00,2.00,0.00,3.00,10.00,0.00,2.00,1.00,2.00,0.44,0.44,0.54,0.30,29.00,95.00,124.00
1842.00,2.00,0.00,3.00,11.00,0.00,2.00,1.00,1.00,0.44,0.44,0.51,0.33,22.00,64.00,86.00
1843.00,2.00,0.00,3.00,12.00,0.00,2.00,1.00,1.00,0.46,0.45,0.47,0.25,35.00,86.00,121.00
1844.00,2.00,0.00,3.00,13.00,0.00,2.00,1.00,1.00,0.50,0.48,0.45,0.22,21.00,85.00,106.00
1845.00,2.00,0.00,3.00,14.00,0.00,2.00,1.00,1.00,0.50,0.48,0.42,0.33,30.00,71.00,101.00
1846.00,2.00,0.00,3.00,15.00,0.00,2.00,1.00,1.00,0.50,0.48,0.42,0.22,55.00,79.00,134.00
1847.00,2.00,0.00,3.00,16.00,0.00,2.00,1.00,1.00,0.50,0.48,0.42,0.10,40.00,125.00,165.00
1848.00,2.00,0.00,3.00,17.00,0.00,2.00,1.00,1.00,0.50,0.48,0.42,0.10,42.00,265.00,307.00
1849.00,2.00,0.00,3.00,18.00,0.00,2.00,1.00,1.00,0.48,0.47,0.44,0.09,41.00,271.00,312.00
1850.00,2.00,0.00,3.00,19.00,0.00,2.00,1.00,2.00,0.44,0.44,0.54,0.25,22.00,142.00,164.00
1851.00,2.00,0.00,3.00,20.00,0.00,2.00,1.00,2.00,0.44,0.44,0.54,0.36,19.00,116.00,135.00
1852.00,2.00,0.00,3.00,21.00,0.00,2.00,1.00,2.00,0.42,0.42,0.54,0.28,24.00,63.00,87.00
1853.00,2.00,0.00,3.00,22.00,0.00,2.00,1.00,2.00,0.40,0.41,0.58,0.25,13.00,57.00,70.00
1854.00,2.00,0.00,3.00,23.00,0.00,2.00,1.00,2.00,0.40,0.41,0.58,0.25,4.00,28.00,32.00
1855.00,2.00,0.00,3.00,0.00,0.00,3.00,1.00,3.00,0.36,0.35,0.71,0.22,3.00,8.00,11.00
1856.00,2.00,0.00,3.00,1.00,0.00,3.00,1.00,3.00,0.34,0.32,0.76,0.22,0.00,7.00,7.00
1857.00,2.00,0.00,3.00,2.00,0.00,3.00,1.00,3.00,0.34,0.32,0.76,0.22,1.00,1.00,2.00
1858.00,2.00,0.00,3.00,3.00,0.00,3.00,1.00,2.00,0.34,0.32,0.76,0.25,0.00,3.00,3.00
1859.00,2.00,0.00,3.00,5.00,0.00,3.00,1.00,3.00,0.32,0.32,0.87,0.19,0.00,10.00,10.00
1860.00,2.00,0.00,3.00,6.00,0.00,3.00,1.00,2.00,0.34,0.32,0.87,0.25,1.00,43.00,44.00
1861.00,2.00,0.00,3.00,7.00,0.00,3.00,1.00,2.00,0.32,0.30,0.93,0.22,7.00,111.00,118.00
1862.00,2.00,0.00,3.00,8.00,0.00,3.00,1.00,2.00,0.32,0.32,0.87,0.19,14.00,247.00,261.00
1863.00,2.00,0.00,3.00,9.00,0.00,3.00,1.00,2.00,0.32,0.30,0.81,0.25,8.00,174.00,182.00
1864.00,2.00,0.00,3.00,10.00,0.00,3.00,1.00,2.00,0.34,0.32,0.81,0.28,15.00,60.00,75.00
1865.00,2.00,0.00,3.00,11.00,0.00,3.00,1.00,2.00,0.34,0.33,0.87,0.19,18.00,53.00,71.00
1866.00,2.00,0.00,3.00,12.00,0.00,3.00,1.00,2.00,0.34,0.32,0.87,0.22,14.00,73.00,87.00
1867.00,2.00,0.00,3.00,13.00,0.00,3.00,1.00,3.00,0.34,0.33,0.87,0.13,14.00,94.00,108.00
1868.00,2.00,0.00,3.00,14.00,0.00,3.00,1.00,2.00,0.36,0.36,0.87,0.10,13.00,71.00,84.00
1869.00,2.00,0.00,3.00,15.00,0.00,3.00,1.00,2.00,0.38,0.39,0.82,0.22,11.00,74.00,85.00
1870.00,2.00,0.00,3.00,16.00,0.00,3.00,1.00,2.00,0.40,0.41,0.76,0.22,13.00,123.00,136.00
1871.00,2.00,0.00,3.00,17.00,0.00,3.00,1.00,2.00,0.40,0.41,0.76,0.22,28.00,245.00,273.00
1872.00,2.00,0.00,3.00,18.00,0.00,3.00,1.00,3.00,0.38,0.39,0.82,0.25,20.00,218.00,238.00
1873.00,2.00,0.00,3.00,19.00,0.00,3.00,1.00,3.00,0.38,0.39,0.82,0.25,12.00,147.00,159.00
1874.00,2.00,0.00,3.00,20.00,0.00,3.00,1.00,3.00,0.36,0.30,0.87,0.64,3.00,72.00,75.00
1875.00,2.00,0.00,3.00,21.00,0.00,3.00,1.00,3.00,0.32,0.29,1.00,0.42,0.00,22.00,22.00
1876.00,2.00,0.00,3.00,22.00,0.00,3.00,1.00,2.00,0.32,0.32,0.93,0.16,6.00,38.00,44.00
1877.00,2.00,0.00,3.00,23.00,0.00,3.00,1.00,3.00,0.32,0.33,0.90,0.00,2.00,24.00,26.00
1878.00,2.00,0.00,3.00,0.00,0.00,4.00,1.00,2.00,0.32,0.30,0.93,0.22,0.00,11.00,11.00
1879.00,2.00,0.00,3.00,1.00,0.00,4.00,1.00,2.00,0.30,0.29,1.00,0.22,0.00,3.00,3.00
1880.00,2.00,0.00,3.00,2.00,0.00,4.00,1.00,2.00,0.30,0.29,1.00,0.25,0.00,6.00,6.00
1881.00,2.00,0.00,3.00,3.00,0.00,4.00,1.00,2.00,0.28,0.27,1.00,0.19,1.00,0.00,1.00
1882.00,2.00,0.00,3.00,4.00,0.00,4.00,1.00,2.00,0.28,0.27,1.00,0.19,0.00,1.00,1.00
1883.00,2.00,0.00,3.00,5.00,0.00,4.00,1.00,2.00,0.28,0.27,0.93,0.22,1.00,8.00,9.00
1884.00,2.00,0.00,3.00,6.00,0.00,4.00,1.00,2.00,0.28,0.27,0.93,0.22,0.00,41.00,41.00
1885.00,2.00,0.00,3.00,7.00,0.00,4.00,1.00,3.00,0.26,0.26,1.00,0.22,2.00,106.00,108.00
1886.00,2.00,0.00,3.00,8.00,0.00,4.00,1.00,3.00,0.26,0.23,1.00,0.30,4.00,120.00,124.00
1887.00,2.00,0.00,3.00,9.00,0.00,4.00,1.00,2.00,0.26,0.26,0.93,0.22,3.00,94.00,97.00
1888.00,2.00,0.00,3.00,10.00,0.00,4.00,1.00,2.00,0.26,0.23,0.93,0.33,10.00,55.00,65.00
1889.00,2.00,0.00,3.00,11.00,0.00,4.00,1.00,2.00,0.30,0.27,0.81,0.30,10.00,61.00,71.00
1890.00,2.00,0.00,3.00,12.00,0.00,4.00,1.00,2.00,0.30,0.27,0.70,0.33,12.00,82.00,94.00
1891.00,2.00,0.00,3.00,13.00,0.00,4.00,1.00,2.00,0.32,0.30,0.70,0.22,11.00,90.00,101.00
1892.00,2.00,0.00,3.00,14.00,0.00,4.00,1.00,2.00,0.30,0.30,0.70,0.13,17.00,66.00,83.00
1893.00,2.00,0.00,3.00,15.00,0.00,4.00,1.00,2.00,0.30,0.29,0.70,0.25,13.00,77.00,90.00
1894.00,2.00,0.00,3.00,16.00,0.00,4.00,1.00,2.00,0.30,0.29,0.65,0.22,6.00,78.00,84.00
1895.00,2.00,0.00,3.00,17.00,0.00,4.00,1.00,2.00,0.30,0.29,0.70,0.22,12.00,221.00,233.00
1896.00,2.00,0.00,3.00,18.00,0.00,4.00,1.00,2.00,0.30,0.27,0.61,0.30,17.00,197.00,214.00
1897.00,2.00,0.00,3.00,19.00,0.00,4.00,1.00,1.00,0.30,0.27,0.56,0.39,16.00,122.00,138.00
1898.00,2.00,0.00,3.00,20.00,0.00,4.00,1.00,1.00,0.28,0.26,0.61,0.28,8.00,110.00,118.00
1899.00,2.00,0.00,3.00,21.00,0.00,4.00,1.00,1.00,0.26,0.26,0.65,0.22,11.00,67.00,78.00
1900.00,2.00,0.00,3.00,22.00,0.00,4.00,1.00,1.00,0.26,0.26,0.65,0.16,3.00,59.00,62.00
1901.00,2.00,0.00,3.00,23.00,0.00,4.00,1.00,1.00,0.24,0.23,0.65,0.19,9.00,24.00,33.00
1902.00,2.00,0.00,3.00,0.00,0.00,5.00,1.00,1.00,0.24,0.23,0.60,0.19,1.00,17.00,18.00
1903.00,2.00,0.00,3.00,1.00,0.00,5.00,1.00,1.00,0.20,0.21,0.69,0.16,0.00,5.00,5.00
1904.00,2.00,0.00,3.00,2.00,0.00,5.00,1.00,1.00,0.20,0.20,0.69,0.22,0.00,5.00,5.00
1905.00,2.00,0.00,3.00,3.00,0.00,5.00,1.00,1.00,0.20,0.23,0.69,0.10,0.00,2.00,2.00
1906.00,2.00,0.00,3.00,4.00,0.00,5.00,1.00,1.00,0.18,0.21,0.74,0.10,3.00,2.00,5.00
1907.00,2.00,0.00,3.00,5.00,0.00,5.00,1.00,1.00,0.18,0.20,0.74,0.16,0.00,9.00,9.00
1908.00,2.00,0.00,3.00,6.00,0.00,5.00,1.00,1.00,0.18,0.18,0.74,0.22,0.00,32.00,32.00
1909.00,2.00,0.00,3.00,7.00,0.00,5.00,1.00,1.00,0.20,0.18,0.59,0.36,4.00,100.00,104.00
1910.00,2.00,0.00,3.00,8.00,0.00,5.00,1.00,1.00,0.22,0.21,0.51,0.28,9.00,228.00,237.00
1911.00,2.00,0.00,3.00,9.00,0.00,5.00,1.00,1.00,0.24,0.21,0.48,0.30,16.00,150.00,166.00
1912.00,2.00,0.00,3.00,10.00,0.00,5.00,1.00,1.00,0.26,0.26,0.48,0.00,15.00,53.00,68.00
1913.00,2.00,0.00,3.00,11.00,0.00,5.00,1.00,1.00,0.30,0.29,0.45,0.28,17.00,58.00,75.00
1914.00,2.00,0.00,3.00,12.00,0.00,5.00,1.00,1.00,0.32,0.30,0.42,0.25,37.00,108.00,145.00
1915.00,2.00,0.00,3.00,13.00,0.00,5.00,1.00,1.00,0.32,0.32,0.39,0.19,34.00,104.00,138.00
1916.00,2.00,0.00,3.00,14.00,0.00,5.00,1.00,1.00,0.36,0.33,0.32,0.33,30.00,103.00,133.00
1917.00,2.00,0.00,3.00,15.00,0.00,5.00,1.00,2.00,0.34,0.32,0.36,0.25,43.00,79.00,122.00
1918.00,2.00,0.00,3.00,16.00,0.00,5.00,1.00,2.00,0.34,0.30,0.34,0.30,23.00,127.00,150.00
1919.00,2.00,0.00,3.00,17.00,0.00,5.00,1.00,2.00,0.32,0.29,0.36,0.36,23.00,202.00,225.00
1920.00,2.00,0.00,3.00,18.00,0.00,5.00,1.00,1.00,0.30,0.29,0.39,0.25,8.00,190.00,198.00
1921.00,2.00,0.00,3.00,19.00,0.00,5.00,1.00,2.00,0.30,0.29,0.36,0.28,9.00,126.00,135.00
1922.00,2.00,0.00,3.00,20.00,0.00,5.00,1.00,2.00,0.30,0.30,0.39,0.13,6.00,75.00,81.00
1923.00,2.00,0.00,3.00,21.00,0.00,5.00,1.00,2.00,0.30,0.30,0.39,0.16,11.00,64.00,75.00
1924.00,2.00,0.00,3.00,22.00,0.00,5.00,1.00,2.00,0.28,0.26,0.38,0.33,3.00,40.00,43.00
1925.00,2.00,0.00,3.00,23.00,0.00,5.00,1.00,2.00,0.26,0.24,0.38,0.28,8.00,31.00,39.00
1926.00,2.00,0.00,3.00,0.00,0.00,6.00,0.00,2.00,0.26,0.24,0.38,0.28,3.00,25.00,28.00
1927.00,2.00,0.00,3.00,1.00,0.00,6.00,0.00,1.00,0.26,0.23,0.38,0.30,3.00,24.00,27.00
1928.00,2.00,0.00,3.00,2.00,0.00,6.00,0.00,1.00,0.22,0.21,0.44,0.22,4.00,21.00,25.00
1929.00,2.00,0.00,3.00,3.00,0.00,6.00,0.00,1.00,0.20,0.20,0.47,0.19,2.00,7.00,9.00
1930.00,2.00,0.00,3.00,4.00,0.00,6.00,0.00,1.00,0.22,0.21,0.44,0.22,2.00,4.00,6.00
1931.00,2.00,0.00,3.00,5.00,0.00,6.00,0.00,1.00,0.20,0.20,0.51,0.19,0.00,8.00,8.00
1932.00,2.00,0.00,3.00,6.00,0.00,6.00,0.00,1.00,0.18,0.18,0.55,0.19,2.00,8.00,10.00
1933.00,2.00,0.00,3.00,7.00,0.00,6.00,0.00,1.00,0.20,0.20,0.51,0.19,18.00,23.00,41.00
1934.00,2.00,0.00,3.00,8.00,0.00,6.00,0.00,1.00,0.22,0.23,0.44,0.13,24.00,42.00,66.00
1935.00,2.00,0.00,3.00,9.00,0.00,6.00,0.00,1.00,0.24,0.24,0.41,0.13,32.00,68.00,100.00
1936.00,2.00,0.00,3.00,10.00,0.00,6.00,0.00,1.00,0.26,0.26,0.41,0.16,32.00,93.00,125.00
1937.00,2.00,0.00,3.00,11.00,0.00,6.00,0.00,1.00,0.28,0.27,0.38,0.16,75.00,93.00,168.00
1938.00,2.00,0.00,3.00,12.00,0.00,6.00,0.00,1.00,0.30,0.29,0.36,0.19,98.00,129.00,227.00
1939.00,2.00,0.00,3.00,13.00,0.00,6.00,0.00,1.00,0.32,0.30,0.33,0.22,94.00,145.00,239.00
1940.00,2.00,0.00,3.00,14.00,0.00,6.00,0.00,1.00,0.34,0.32,0.29,0.22,93.00,123.00,216.00
1941.00,2.00,0.00,3.00,15.00,0.00,6.00,0.00,1.00,0.34,0.33,0.29,0.19,110.00,109.00,219.00
1942.00,2.00,0.00,3.00,16.00,0.00,6.00,0.00,1.00,0.34,0.33,0.23,0.19,118.00,130.00,248.00
1943.00,2.00,0.00,3.00,17.00,0.00,6.00,0.00,1.00,0.32,0.30,0.24,0.22,102.00,101.00,203.00
1944.00,2.00,0.00,3.00,18.00,0.00,6.00,0.00,2.00,0.32,0.32,0.21,0.16,64.00,89.00,153.00
1945.00,2.00,0.00,3.00,19.00,0.00,6.00,0.00,2.00,0.28,0.27,0.45,0.25,45.00,93.00,138.00
1946.00,2.00,0.00,3.00,20.00,0.00,6.00,0.00,2.00,0.28,0.27,0.45,0.25,18.00,67.00,85.00
1947.00,2.00,0.00,3.00,21.00,0.00,6.00,0.00,2.00,0.26,0.26,0.44,0.19,15.00,36.00,51.00
1948.00,2.00,0.00,3.00,22.00,0.00,6.00,0.00,2.00,0.28,0.27,0.41,0.22,17.00,46.00,63.00
1949.00,2.00,0.00,3.00,23.00,0.00,6.00,0.00,2.00,0.26,0.24,0.44,0.28,10.00,31.00,41.00
1950.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.26,0.26,0.41,0.16,5.00,26.00,31.00
1951.00,2.00,0.00,3.00,1.00,0.00,0.00,0.00,2.00,0.24,0.23,0.52,0.19,3.00,17.00,20.00
1952.00,2.00,0.00,3.00,2.00,0.00,0.00,0.00,3.00,0.22,0.23,0.55,0.19,6.00,15.00,21.00
1953.00,2.00,0.00,3.00,3.00,0.00,0.00,0.00,3.00,0.20,0.20,0.69,0.22,0.00,14.00,14.00
1954.00,2.00,0.00,3.00,4.00,0.00,0.00,0.00,3.00,0.18,0.20,0.74,0.16,1.00,5.00,6.00
1955.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,3.00,0.16,0.18,0.86,0.13,0.00,2.00,2.00
1956.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,3.00,0.16,0.17,0.86,0.16,0.00,7.00,7.00
1957.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,1.00,0.20,0.20,0.69,0.22,6.00,8.00,14.00
1958.00,2.00,0.00,3.00,9.00,0.00,0.00,0.00,1.00,0.22,0.23,0.55,0.13,17.00,37.00,54.00
1959.00,2.00,0.00,3.00,10.00,0.00,0.00,0.00,2.00,0.22,0.21,0.55,0.22,27.00,59.00,86.00
1960.00,2.00,0.00,3.00,11.00,0.00,0.00,0.00,2.00,0.24,0.24,0.48,0.16,23.00,85.00,108.00
1961.00,2.00,0.00,3.00,12.00,0.00,0.00,0.00,2.00,0.26,0.26,0.44,0.22,43.00,120.00,163.00
1962.00,2.00,0.00,3.00,13.00,0.00,0.00,0.00,1.00,0.30,0.29,0.39,0.22,47.00,100.00,147.00
1963.00,2.00,0.00,3.00,14.00,0.00,0.00,0.00,1.00,0.32,0.32,0.36,0.16,61.00,103.00,164.00
1964.00,2.00,0.00,3.00,15.00,0.00,0.00,0.00,1.00,0.32,0.30,0.36,0.28,61.00,111.00,172.00
1965.00,2.00,0.00,3.00,16.00,0.00,0.00,0.00,1.00,0.34,0.33,0.34,0.00,45.00,98.00,143.00
1966.00,2.00,0.00,3.00,17.00,0.00,0.00,0.00,1.00,0.32,0.30,0.31,0.25,50.00,109.00,159.00
1967.00,2.00,0.00,3.00,18.00,0.00,0.00,0.00,1.00,0.30,0.29,0.33,0.19,32.00,105.00,137.00
1968.00,2.00,0.00,3.00,19.00,0.00,0.00,0.00,1.00,0.30,0.29,0.31,0.22,23.00,80.00,103.00
1969.00,2.00,0.00,3.00,20.00,0.00,0.00,0.00,1.00,0.28,0.27,0.36,0.16,7.00,50.00,57.00
1970.00,2.00,0.00,3.00,21.00,0.00,0.00,0.00,1.00,0.26,0.26,0.41,0.16,7.00,29.00,36.00
1971.00,2.00,0.00,3.00,22.00,0.00,0.00,0.00,1.00,0.26,0.26,0.41,0.16,5.00,25.00,30.00
1972.00,2.00,0.00,3.00,23.00,0.00,0.00,0.00,1.00,0.26,0.26,0.44,0.19,3.00,16.00,19.00
1973.00,2.00,0.00,3.00,0.00,0.00,1.00,1.00,1.00,0.22,0.23,0.55,0.19,1.00,11.00,12.00
